M,N,K,t_measured_ms
8,256,4096,0.017325044609606266
8,256,6227,0.01935905311256647
8,256,8192,0.016403966583311558
8,256,12632,0.01732609234750271
8,256,13940,0.020359992049634457
8,256,15254,0.020399922505021095
8,256,16384,0.018357066437602043
8,512,256,0.014341901987791061
8,512,512,0.013779965229332447
8,512,1024,0.014932011254131794
8,512,2048,0.016313977539539337
8,512,2885,0.017325044609606266
8,512,4096,0.01732597593218088
8,512,6227,0.019369064830243587
8,512,8192,0.017306068912148476
8,512,12632,0.018407008610665798
8,512,13940,0.02144195605069399
8,512,15254,0.021422049030661583
8,512,16384,0.01937802881002426
8,1024,256,0.012869015336036682
8,1024,512,0.013810931704938412
8,1024,1024,0.014952034689486027
8,1024,2048,0.01631502527743578
8,1024,2885,0.018417020328342915
8,1024,4096,0.017315964214503765
8,1024,6227,0.022533931769430637
8,1024,8192,0.019388971850275993
8,1024,12632,0.021422049030661583
8,1024,13940,0.025518005713820457
8,1024,15254,0.025518005713820457
8,1024,16384,0.023465021513402462
8,2048,256,0.013059936463832855
8,2048,512,0.014010933227837086
8,2048,1024,0.015101977623999119
8,2048,2048,0.016313977539539337
8,2048,2885,0.02324406523257494
8,2048,4096,0.01822691410779953
8,2048,6227,0.030735041946172714
8,2048,8192,0.024506007321178913
8,2048,12632,0.028581940568983555
8,2048,13940,0.032657990232110023
8,2048,15254,0.03471202217042446
8,2048,16384,0.030654948204755783
8,2127,256,0.013930955901741982
8,2127,512,0.01630396582186222
8,2127,1024,0.018347054719924927
8,2127,2048,0.02041005063802004
8,2127,2885,0.023473985493183136
8,2127,4096,0.025508110411465168
8,2127,6227,0.02962397411465645
8,2127,8192,0.03371993079781532
8,2127,12632,0.04192208871245384
8,2127,13940,0.04190194886177778
8,2127,15254,0.043945969082415104
8,2127,16384,0.0459989532828331
8,4096,256,0.013720011338591576
8,4096,512,0.014562043361365795
8,4096,1024,0.016014091670513153
8,4096,2048,0.019408995285630226
8,4096,2885,0.03143597859889269
8,4096,4096,0.022443942725658417
8,4096,6227,0.04395493306219578
8,4096,8192,0.034550903365015984
8,4096,12632,0.04190206527709961
8,4096,13940,0.04905299283564091
8,4096,15254,0.050224014557898045
8,4096,16384,0.0469390070065856
8,5268,256,0.01420103944838047
8,5268,512,0.014542019926011562
8,5268,1024,0.020860927179455757
8,5268,2048,0.022444059140980244
8,5268,2885,0.03078603185713291
8,5268,4096,0.026499037630856037
8,5268,6227,0.04599790554493666
8,5268,8192,0.03594404552131891
8,5268,12632,0.04914298187941313
8,5268,13940,0.11058500967919827
8,5268,15254,0.1228629844263196
8,5268,16384,0.13106490951031446
8,8192,256,0.014601973816752434
8,8192,512,0.015411991626024246
8,8192,1024,0.01806707587093115
8,8192,2048,0.02347503323107958
8,8192,2885,0.03779598046094179
8,8192,4096,0.03268802538514137
8,8192,6227,0.06032991223037243
8,8192,8192,0.04704005550593138
8,8192,12632,0.15351898036897182
8,8192,13940,0.16870000399649143
8,8192,15254,0.18214993178844452
8,8192,16384,0.19259704276919365
8,9372,256,0.014772056601941586
8,9372,512,0.016203965060412884
8,9372,1024,0.02304499503225088
8,9372,2048,0.025548040866851807
8,9372,2885,0.037816003896296024
8,9372,4096,0.03366998862475157
8,9372,6227,0.06236298941075802
8,9372,8192,0.11609296780079603
8,9372,12632,0.17323694191873074
8,9372,13940,0.18960097804665565
8,9372,15254,0.20538503304123878
8,9372,16384,0.21971692331135273
8,13896,256,0.01583306584507227
8,13896,512,0.016554025933146477
8,13896,1024,0.02034998033195734
8,13896,2048,0.031667063012719154
8,13896,2885,0.04870304837822914
8,13896,4096,0.04601804539561272
8,13896,6227,0.13104407116770744
8,13896,8192,0.16892096027731895
8,13896,12632,0.24432200007140636
8,13896,13940,0.27238496113568544
8,13896,15254,0.2960499841719866
8,13896,16384,0.31379598658531904
8,14440,256,0.01587404403835535
8,14440,512,0.017585931345820427
8,14440,1024,0.020561041310429573
8,14440,2048,0.03371993079781532
8,14440,2885,0.049353926442563534
8,14440,4096,0.048042042180895805
8,14440,6227,0.1360420137643814
8,14440,8192,0.16938196495175362
8,14440,12632,0.252255005761981
8,14440,13940,0.2818990033119917
8,14440,15254,0.30694494489580393
8,14440,16384,0.3228589193895459
8,16384,256,0.015393015928566456
8,16384,512,0.016764970496296883
8,16384,1024,0.020860927179455757
8,16384,2048,0.02902303822338581
8,16384,2885,0.06238196510821581
8,16384,4096,0.04292395897209644
8,16384,6227,0.156903057359159
8,16384,8192,0.189700978808105
8,16384,12632,0.28382090386003256
8,16384,13940,0.3233300521969795
8,16384,15254,0.3506110515445471
8,16384,16384,0.36633398849517107
16,256,256,0.014352030120790005
16,256,512,0.013981014490127563
16,256,1024,0.015212921425700188
16,256,2048,0.016234000213444233
16,256,2885,0.017335056327283382
16,256,4096,0.01732609234750271
16,256,6227,0.01937802881002426
16,256,8192,0.017335987649857998
16,256,12632,0.019258935935795307
16,256,13940,0.02039095852524042
16,256,15254,0.020400038920342922
16,256,16384,0.01936894841492176
16,512,256,0.01283909659832716
16,512,512,0.013900920748710632
16,512,1024,0.015193014405667782
16,512,2048,0.01630396582186222
16,512,2885,0.01936894841492176
16,512,4096,0.017345999367535114
16,512,6227,0.02340506762266159
16,512,8192,0.01738604623824358
16,512,12632,0.019378960132598877
16,512,13940,0.022382941097021103
16,512,15254,0.022462918423116207
16,512,16384,0.021431944333016872
16,1024,256,0.013020006008446217
16,1024,512,0.014050980098545551
16,1024,1024,0.015303026884794235
16,1024,2048,0.016304082237184048
16,1024,2885,0.02140202559530735
16,1024,4096,0.017405953258275986
16,1024,6227,0.027570989914238453
16,1024,8192,0.021412037312984467
16,1024,12632,0.023455009795725346
16,1024,13940,0.025458051823079586
16,1024,15254,0.025518005713820457
16,1024,16384,0.025518005713820457
16,2048,256,0.013169017620384693
16,2048,512,0.014171004295349121
16,2048,1024,0.015402911230921745
16,2048,2048,0.01725496258586645
16,2048,2885,0.021431013010442257
16,2048,4096,0.020399922505021095
16,2048,6227,0.02759008202701807
16,2048,8192,0.027560978196561337
16,2048,12632,0.03060605376958847
16,2048,13940,0.03158708568662405
16,2048,15254,0.03268895670771599
16,2048,16384,0.032668933272361755
16,2127,256,0.01563294790685177
16,2127,512,0.01603399869054556
16,2127,1024,0.018347054719924927
16,2127,2048,0.02040993422269821
16,2127,2885,0.023485044948756695
16,2127,4096,0.027560978196561337
16,2127,6227,0.03165705129504204
16,2127,8192,0.035773031413555145
16,2127,12632,0.042943982407450676
16,2127,13940,0.04292395897209644
16,2127,15254,0.04497601184993982
16,2127,16384,0.04909303970634937
16,4096,256,0.013820012100040913
16,4096,512,0.014801975339651108
16,4096,1024,0.016434001736342907
16,4096,2048,0.019749044440686703
16,4096,2885,0.027570989914238453
16,4096,4096,0.024506007321178913
16,4096,6227,0.03781693521887064
16,4096,8192,0.03571296110749245
16,4096,12632,0.04394503775984049
16,4096,13940,0.04849198739975691
16,4096,15254,0.05119596607983112
16,4096,16384,0.05418004002422094
16,5268,256,0.01430092379450798
16,5268,512,0.01476204488426447
16,5268,1024,0.017656944692134857
16,5268,2048,0.02242298796772957
16,5268,2885,0.030774972401559353
16,5268,4096,0.027399975806474686
16,5268,6227,0.04805100616067648
16,5268,8192,0.03564299549907446
16,5268,12632,0.05627295468002558
16,5268,13940,0.11359900236129761
16,5268,15254,0.12587697710841894
16,5268,16384,0.13406993821263313
16,8192,256,0.014662044122815132
16,8192,512,0.015492900274693966
16,8192,1024,0.019218074157834053
16,8192,2048,0.02409599255770445
16,8192,2885,0.03877701237797737
16,8192,4096,0.03365997690707445
16,8192,6227,0.05830603186041117
16,8192,8192,0.05008396692574024
16,8192,12632,0.1545289997011423
16,8192,13940,0.16901001799851656
16,8192,15254,0.18279196228832006
16,8192,16384,0.19347702618688345
16,9372,256,0.015042955055832863
16,9372,512,0.016634934581816196
16,9372,1024,0.02062006387859583
16,9372,2048,0.02552696969360113
16,9372,2885,0.03985001239925623
16,9372,4096,0.03371003549546003
16,9372,6227,0.06954302079975605
16,9372,8192,0.11959695257246494
16,9372,12632,0.1742680324241519
16,9372,13940,0.19035302102565765
16,9372,15254,0.20656699780374765
16,9372,16384,0.2199670998379588
16,13896,256,0.01642399001866579
16,13896,512,0.01682399306446314
16,13896,1024,0.02140202559530735
16,13896,2048,0.031676958315074444
16,13896,2885,0.04938396159559488
16,13896,4096,0.04600791726261377
16,13896,6227,0.1320859882980585
16,13896,8192,0.17148396000266075
16,13896,12632,0.24566496722400188
16,13896,13940,0.2730650594457984
16,13896,15254,0.29733101837337017
16,13896,16384,0.31380599830299616
16,14440,256,0.016405014321208
16,14440,512,0.018156948499381542
16,14440,1024,0.021652085706591606
16,14440,2048,0.03371003549546003
16,14440,2885,0.04964310210198164
16,14440,4096,0.050085014663636684
16,14440,6227,0.13584201224148273
16,14440,8192,0.1778739970177412
16,14440,12632,0.25403802283108234
16,14440,13940,0.28286001179367304
16,14440,15254,0.30787696596235037
16,14440,16384,0.3237510100007057
16,16384,256,0.015662983059883118
16,16384,512,0.0169150298461318
16,16384,1024,0.021571991965174675
16,16384,2048,0.027930946089327335
16,16384,2885,0.06256299093365669
16,16384,4096,0.04278402775526047
16,16384,6227,0.16133009921759367
16,16384,8192,0.1935169566422701
16,16384,12632,0.28483301866799593
16,16384,13940,0.32787700183689594
16,16384,15254,0.35611900966614485
16,16384,16384,0.36757602356374264
32,256,256,0.01280906144529581
32,256,512,0.013549928553402424
32,256,1024,0.015051919035613537
32,256,2048,0.01630396582186222
32,256,2885,0.017335056327283382
32,256,4096,0.017315964214503765
32,256,6227,0.018347054719924927
32,256,8192,0.017316080629825592
32,256,12632,0.019388971850275993
32,256,13940,0.020399922505021095
32,256,15254,0.020391074940562248
32,256,16384,0.017315964214503765
32,512,256,0.012939097359776497
32,512,512,0.013520009815692902
32,512,1024,0.015032012015581131
32,512,2048,0.016284058801829815
32,512,2885,0.01735601108521223
32,512,4096,0.017306068912148476
32,512,6227,0.0214320607483387
32,512,8192,0.019388971850275993
32,512,12632,0.019378960132598877
32,512,13940,0.020459992811083794
32,512,15254,0.022432999685406685
32,512,16384,0.021412037312984467
32,1024,256,0.013009062968194485
32,1024,512,0.013891025446355343
32,1024,1024,0.01556298229843378
32,1024,2048,0.017335987649857998
32,1024,2885,0.021412037312984467
32,1024,4096,0.01732597593218088
32,1024,6227,0.025518005713820457
32,1024,8192,0.019278028048574924
32,1024,12632,0.023455009795725346
32,1024,13940,0.023455009795725346
32,1024,15254,0.025518005713820457
32,1024,16384,0.023473985493183136
32,2048,256,0.01326901838183403
32,2048,512,0.01401000190526247
32,2048,1024,0.015822937712073326
32,2048,2048,0.019369064830243587
32,2048,2885,0.02342404332011938
32,2048,4096,0.020461040548980236
32,2048,6227,0.02860301174223423
32,2048,8192,0.023434986360371113
32,2048,12632,0.02756994217634201
32,2048,13940,0.030635041184723377
32,2048,15254,0.03371003549546003
32,2048,16384,0.03571400884538889
32,2127,256,0.014271936379373074
32,2127,512,0.01586310099810362
32,2127,1024,0.018347986042499542
32,2127,2048,0.023465021513402462
32,2127,2885,0.025518005713820457
32,2127,4096,0.02550799399614334
32,2127,6227,0.03054493572562933
32,2127,8192,0.03573298454284668
32,2127,12632,0.04088005516678095
32,2127,13940,0.042914063669741154
32,2127,15254,0.04496693145483732
32,2127,16384,0.048072077333927155
32,4096,256,0.013910001143813133
32,4096,512,0.01486192923039198
32,4096,1024,0.016875099390745163
32,4096,2048,0.020870938897132874
32,4096,2885,0.029583927243947983
32,4096,4096,0.027570989914238453
32,4096,6227,0.03780599217861891
32,4096,8192,0.03576301969587803
32,4096,12632,0.04378496669232845
32,4096,13940,0.041891937144100666
32,4096,15254,0.045998021960258484
32,4096,16384,0.07428100798279047
32,5268,256,0.01370999962091446
32,5268,512,0.01572293695062399
32,5268,1024,0.018817954696714878
32,5268,2048,0.02245290670543909
32,5268,2885,0.033469987101852894
32,5268,4096,0.03351003397256136
32,5268,6227,0.04601897671818733
32,5268,8192,0.05213799886405468
32,5268,12632,0.0725380377843976
32,5268,13940,0.11333799920976162
32,5268,15254,0.1237939577549696
32,5268,16384,0.1320060109719634
32,8192,256,0.013830955140292645
32,8192,512,0.014932011254131794
32,8192,1024,0.017286045476794243
32,8192,2048,0.02208305522799492
32,8192,2885,0.03881694283336401
32,8192,4096,0.03658398054540157
32,8192,6227,0.05630298983305693
32,8192,8192,0.06341398693621159
32,8192,12632,0.15932705719023943
32,8192,13940,0.17219502478837967
32,8192,15254,0.18635706510394812
32,8192,16384,0.19761291332542896
32,9372,256,0.015993020497262478
32,9372,512,0.018046004697680473
32,9372,1024,0.020641018636524677
32,9372,2048,0.030615017749369144
32,9372,2885,0.04366494249552488
32,9372,4096,0.03780599217861891
32,9372,6227,0.06763997953385115
32,9372,8192,0.12281304225325584
32,9372,12632,0.17601193394511938
32,9372,13940,0.19238598179072142
32,9372,15254,0.20869006402790546
32,9372,16384,0.22350100334733725
32,13896,256,0.015523051843047142
32,13896,512,0.017595943063497543
32,13896,1024,0.02227292861789465
32,13896,2048,0.03347999881953001
32,13896,2885,0.05418097134679556
32,13896,4096,0.0504649942740798
32,13896,6227,0.1329079968854785
32,13896,8192,0.16710790805518627
32,13896,12632,0.25193404871970415
32,13896,13940,0.2774620661512017
32,13896,15254,0.29988493770360947
32,13896,16384,0.3288679290562868
32,14440,256,0.015542958863079548
32,14440,512,0.017666956409811974
32,14440,1024,0.022432999685406685
32,14440,2048,0.03376102540642023
32,14440,2885,0.05536200478672981
32,14440,4096,0.052266987040638924
32,14440,6227,0.13670301996171474
32,14440,8192,0.17221609596163034
32,14440,12632,0.2606769558042288
32,14440,13940,0.2856440842151642
32,14440,15254,0.31210400629788637
32,14440,16384,0.3369000041857362
32,16384,256,0.01535296905785799
32,16384,512,0.017415964975953102
32,16384,1024,0.02239400055259466
32,16384,2048,0.030626077204942703
32,16384,2885,0.05313905421644449
32,16384,4096,0.05141703877598047
32,16384,6227,0.15312700998038054
32,16384,8192,0.20775804296135902
32,16384,12632,0.31097198370844126
32,16384,13940,0.328598078340292
32,16384,15254,0.35847292747348547
32,16384,16384,0.3696389030665159
64,256,256,0.0128189567476511
64,256,512,0.013850978575646877
64,256,1024,0.015113037079572678
64,256,2048,0.01629407051950693
64,256,2885,0.01732492819428444
64,256,4096,0.017345999367535114
64,256,6227,0.020400038920342922
64,256,8192,0.017335987649857998
64,256,12632,0.019378960132598877
64,256,13940,0.020400038920342922
64,256,15254,0.020400970242917538
64,256,16384,0.02038001548498869
64,512,256,0.012959004379808903
64,512,512,0.013840966857969761
64,512,1024,0.015423051081597805
64,512,2048,0.0172849977388978
64,512,2885,0.018356950022280216
64,512,4096,0.017335056327283382
64,512,6227,0.021422049030661583
64,512,8192,0.019378960132598877
64,512,12632,0.019268016330897808
64,512,13940,0.0224430114030838
64,512,15254,0.02242298796772957
64,512,16384,0.021421932615339756
64,1024,256,0.013159005902707577
64,1024,512,0.01404003705829382
64,1024,1024,0.015843077562749386
64,1024,2048,0.017205020412802696
64,1024,2885,0.021422049030661583
64,1024,4096,0.019378960132598877
64,1024,6227,0.02347491681575775
64,1024,8192,0.021422049030661583
64,1024,12632,0.023484928533434868
64,1024,13940,0.02533791121095419
64,1024,15254,0.025338027626276016
64,1024,16384,0.024517066776752472
64,2048,256,0.013338983990252018
64,2048,512,0.01441105268895626
64,2048,1024,0.01645402517169714
64,2048,2048,0.01939898356795311
64,2048,2885,0.02347503323107958
64,2048,4096,0.02142100129276514
64,2048,6227,0.03163691144436598
64,2048,8192,0.025518005713820457
64,2048,12632,0.02961407881230116
64,2048,13940,0.03372004721313715
64,2048,15254,0.03576301969587803
64,2048,16384,0.033730058930814266
64,2127,256,0.014362041838467121
64,2127,512,0.015924102626740932
64,2127,1024,0.019388971850275993
64,2127,2048,0.025518005713820457
64,2127,2885,0.025518005713820457
64,2127,4096,0.029633985832333565
64,2127,6227,0.03371993079781532
64,2127,8192,0.03988901153206825
64,2127,12632,0.054200063459575176
64,2127,13940,0.05525199230760336
64,2127,15254,0.05827692802995443
64,2127,16384,0.06335403304547071
64,4096,256,0.013409997336566448
64,4096,512,0.01452199649065733
64,4096,1024,0.01657404936850071
64,4096,2048,0.020901905372738838
64,4096,2885,0.03078498411923647
64,4096,4096,0.032689073123037815
64,4096,6227,0.04595797508955002
64,4096,8192,0.04491605795919895
64,4096,12632,0.058267032727599144
64,4096,13940,0.044986954890191555
64,4096,15254,0.05685503128916025
64,4096,16384,0.07264793384820223
64,5268,256,0.014891964383423328
64,5268,512,0.0174760352820158
64,5268,1024,0.022363034076988697
64,5268,2048,0.02347503323107958
64,5268,2885,0.03882707096636295
64,5268,4096,0.035773031413555145
64,5268,6227,0.0551220728084445
64,5268,8192,0.05217792931944132
64,5268,12632,0.07973890751600266
64,5268,13940,0.11656293645501137
64,5268,15254,0.1279099378734827
64,5268,16384,0.13517099432647228
64,8192,256,0.012828968465328217
64,8192,512,0.013530021533370018
64,8192,1024,0.016704085282981396
64,8192,2048,0.023855012841522694
64,8192,2885,0.04223198629915714
64,8192,4096,0.0325680011883378
64,8192,6227,0.06294401828199625
64,8192,8192,0.05237804725766182
64,8192,12632,0.15496998094022274
64,8192,13940,0.17457897774875164
64,8192,15254,0.18844008445739746
64,8192,16384,0.20130898337811232
64,9372,256,0.013609998859465122
64,9372,512,0.01599406823515892
64,9372,1024,0.02202298492193222
64,9372,2048,0.028982991352677345
64,9372,2885,0.05036499351263046
64,9372,4096,0.03888807259500027
64,9372,6227,0.07453002035617828
64,9372,8192,0.12565706856548786
64,9372,12632,0.18058798741549253
64,9372,13940,0.19670207984745502
64,9372,15254,0.21274504251778126
64,9372,16384,0.22640603128820658
64,13896,256,0.015823054127395153
64,13896,512,0.018107006326317787
64,13896,1024,0.022924039512872696
64,13896,2048,0.03191700670868158
64,13896,2885,0.057635013945400715
64,13896,4096,0.051094917580485344
64,13896,6227,0.13995799235999584
64,13896,8192,0.17812405712902546
64,13896,12632,0.24832901544868946
64,13896,13940,0.2806659322232008
64,13896,15254,0.30523398891091347
